enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
25442,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,28
31004,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,31
25523,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,4,56
3324,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,>20,,Public Sector,>4,96
22317,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,5
15392,city_30,0.698,Male,Has relevent experience,no_enrollment,High School,,8,50-99,Pvt Ltd,>4,21
13977,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,45
22459,city_21,0.624,,Has relevent experience,Part time course,Masters,Other,4,100-500,Pvt Ltd,1,3
8410,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,13,10/49,Pvt Ltd,2,32
27272,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,NGO,1,39
5470,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,4,84
2780,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,3
8695,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,27
17318,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,8,,,1,65
3551,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,54
33037,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,500-999,Pvt Ltd,1,36
1327,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,>20,,Pvt Ltd,never,79
19447,city_30,0.698,,No relevent experience,no_enrollment,Graduate,STEM,8,,,>4,76
28676,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,126
25618,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,3,5000-9999,Pvt Ltd,1,102
26776,city_145,0.555,,No relevent experience,Part time course,Graduate,STEM,<1,,,1,58
29002,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,never,73
10614,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,35
19500,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,24
10271,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,12
15319,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,15
24917,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,204
1822,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,1000-4999,Pvt Ltd,never,39
23420,city_90,0.698,,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Other,2,41
4478,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,,7
7735,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,222
27737,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,,,>4,110
27137,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,24
893,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,20,1000-4999,Pvt Ltd,>4,90
23634,city_73,0.754,,Has relevent experience,Full time course,High School,,15,50-99,Pvt Ltd,>4,41
20949,city_103,0.92,,Has relevent experience,Full time course,Masters,STEM,10,10/49,Funded Startup,1,105
11185,city_114,0.926,Male,Has relevent experience,Full time course,High School,,12,10/49,Pvt Ltd,>4,21
8262,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,8,,Public Sector,1,146
26413,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,20
21755,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,63
13952,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,23
3630,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,11,<10,Pvt Ltd,1,22
33286,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,1,75
30493,city_103,0.92,Male,No relevent experience,Full time course,High School,,9,,,1,59
2359,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,135
23720,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,2,90
6906,city_89,0.925,,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Public Sector,1,151
11280,city_100,0.887,Male,No relevent experience,Full time course,Masters,Business Degree,7,,,1,23
17858,city_81,0.73,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,4,89
19727,city_16,0.91,,No relevent experience,no_enrollment,High School,,2,,,never,108
24117,city_109,0.701,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Pvt Ltd,3,11
3428,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,8,100-500,NGO,1,51
20110,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,29
31688,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Masters,Humanities,<1,,,1,150
11349,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,1,33
17,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,4,38
32239,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,10000+,Pvt Ltd,1,276
8780,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,38
17565,city_46,0.762,,No relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,26
7421,city_16,0.91,Male,Has relevent experience,Full time course,High School,,4,,,1,144
29598,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,65
28462,city_160,0.92,,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,8
19366,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,92
7332,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,14
6369,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,16,,,>4,54
20061,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Other,8,,,>4,54
1533,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,106
30827,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,2,84
13319,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,50
17148,city_27,0.848,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Public Sector,1,11
20683,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,102
28320,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,3,81
10850,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,5
29822,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,13
17289,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,1,113
2703,city_104,0.924,,No relevent experience,Full time course,Graduate,STEM,9,,,2,102
28371,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,1,35
527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,32
13277,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26
31712,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,100-500,Pvt Ltd,3,114
13343,city_115,0.789,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,82
1689,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,3,41
21834,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,86
5080,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,4,28
6496,city_149,0.6890000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,97
7420,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,3,148
7760,city_37,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,2,7
18991,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,69
10405,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,35
29217,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67
6708,city_21,0.624,,Has relevent experience,,Masters,STEM,5,50-99,Pvt Ltd,1,172
13993,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,89
19555,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,2,314
26351,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,>4,28
3791,city_73,0.754,,Has relevent experience,Full time course,Masters,STEM,6,10000+,Public Sector,never,14
19440,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,97
26077,city_16,0.91,,No relevent experience,Full time course,High School,,1,10000+,Pvt Ltd,1,23
19426,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,,1,105
30710,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,286
25513,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,11,500-999,NGO,>4,161
2952,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Public Sector,1,111
15621,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,76
13069,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,4,117
32482,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,166
31150,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,7,,,3,168
16133,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,9,,,1,22
27959,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,47
33106,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,91
32390,city_94,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,,1,61
25299,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,64
1106,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,33
19315,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,2,100-500,Pvt Ltd,1,162
7991,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,26
6434,city_76,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,never,45
32383,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,2,23
5399,city_176,0.764,,Has relevent experience,no_enrollment,Masters,STEM,19,,,>4,4
22619,city_76,0.698,,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,1,156
17811,city_64,0.6659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,3,258
16533,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,50
21445,city_21,0.624,,No relevent experience,no_enrollment,Graduate,Other,4,,Public Sector,,152
24228,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,40
17750,city_103,0.92,,No relevent experience,Full time course,,,5,10/49,,4,48
3284,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,64
25170,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,1,32
5366,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,81
7163,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,never,23
14461,city_155,0.556,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,290
28970,city_103,0.92,Male,No relevent experience,Full time course,High School,,5,,,1,106
24516,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,18
10786,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,18,5000-9999,Other,>4,52
22012,city_90,0.698,Male,No relevent experience,Part time course,Masters,STEM,16,,,3,70
13750,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,,,5,10/49,Early Stage Startup,1,26
18416,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,52
33076,city_145,0.555,Male,No relevent experience,no_enrollment,Graduate,Business Degree,4,,,never,60
17360,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,16
20186,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,never,100
22615,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,NGO,1,10
29442,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Early Stage Startup,1,4
32605,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,3,155
12247,city_102,0.804,,Has relevent experience,no_enrollment,,,15,50-99,Pvt Ltd,>4,21
11231,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,,24
5680,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,1,9
11370,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Arts,>20,10000+,Pvt Ltd,1,10
15723,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,166
4748,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,72
637,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,,Pvt Ltd,1,69
3336,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,100-500,NGO,>4,22
19617,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,,1,46
9022,city_103,0.92,Female,No relevent experience,Full time course,Graduate,Humanities,1,,,1,42
7330,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,>4,32
15983,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,72
28823,city_89,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,292
9522,city_136,0.897,,No relevent experience,Full time course,Masters,STEM,2,100-500,,1,145
8988,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,2,22
641,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,1,500-999,,1,154
17734,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,7,,,never,17
14625,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,9
20981,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,3
3989,city_141,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,1,86
18254,city_103,0.92,,No relevent experience,no_enrollment,High School,,<1,,,,57
1422,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,<1,,Pvt Ltd,never,39
14254,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,NGO,2,112
26159,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,62
22871,city_131,0.68,Male,No relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,32
20354,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,39
11418,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,16,,,1,28
30480,city_136,0.897,Other,No relevent experience,Part time course,Graduate,STEM,1,50-99,Funded Startup,1,45
25272,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,,,5,50-99,Pvt Ltd,1,57
4576,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,240
24543,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,,24
10118,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,48
23835,city_103,0.92,,No relevent experience,no_enrollment,Graduate,No Major,3,10000+,Pvt Ltd,2,28
14780,city_40,0.7759999999999999,,No relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,never,59
20941,city_72,0.795,,Has relevent experience,Full time course,Primary School,,4,50-99,Pvt Ltd,1,30
14681,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,High School,,16,100-500,Funded Startup,>4,76
12864,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,1,136
32459,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,,Pvt Ltd,never,16
28887,city_50,0.8959999999999999,Male,No relevent experience,Part time course,High School,,5,<10,Early Stage Startup,never,210
1446,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,31
11338,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,36
27320,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102
31211,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,never,104
32901,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,18,50-99,Pvt Ltd,>4,6
19069,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,3,21
25799,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,112
2901,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,,6,50-99,Pvt Ltd,1,12
28824,city_19,0.682,Male,No relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,35
17604,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Pvt Ltd,1,25
19772,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,,21
23415,city_10,0.895,Male,Has relevent experience,Part time course,Masters,STEM,9,<10,Funded Startup,2,26
15089,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,57
8384,city_53,0.74,Male,Has relevent experience,no_enrollment,Phd,STEM,9,10/49,Early Stage Startup,1,144
